QUERY	SUBJECT	QUERY_LEN(1)	SUBJECT_LEN(1)	ALN_LEN(1)	IDENTITIES(1)	POSITIVES(1)	GAPS(1)	FRAME(1)	QUERY_LEN(2)	SUBJECT_LEN(2)	ALN_LEN(2)	IDENTITIES(2)	POSITIVES(2)	GAPS(2)	FRAME(2)	SCORE(1)	E-VALUE(1)	FRAGMENTS(1)	SCORE(2)	E-VALUE(2)	FRAGMENTS(2)
SpisGene6415	g32087	1813	1902	1666	1355	1481	0	+1/+1	1902	1813	1660	1325	1468	0	+1/+1	3077	0.0	10	3093	0.0	10
SpisGene6416	g36364	1498	695	676	542	609	0	+1/+1	695	1498	676	542	609	0	+1/+1	1331	0.0	3	1331	0.0	3
SpisGene6417	adi2mcaRNA41094_R0	995	624	422	219	298	0	+1/+1	624	995	397	214	287	0	+1/+1	575	7e-128	6	568	2e-127	6
SpisGene6419	g40302	1399	623	530	256	349	0	+3/+1	623	1399	530	256	349	0	+1/+3	619	3e-128	8	631	3e-132	8
SpisGene6420	g22259	367	261	197	141	174	0	+1/+1	261	367	209	148	182	0	+1/+1	338	3e-79	3	377	2e-92	3
SpisGene6421	g22260	95	95	94	81	85	0	-2/-2	95	95	94	60	74	0	+3/+3	167	7e-42	1	141	4e-34	1
SpisGene6422	adi2mcaRNA4380_R0	1202	852	661	494	546	0	+2/+1	852	1202	659	511	564	0	+1/+2	1217	0.0	13	1229	0.0	12
SpisGene6423	g22264	1589	961	622	335	463	0	+1/+1	961	1589	580	319	440	0	+1/+1	757	0.0	4	688	6e-160	6
SpisGene6425	adi2mcaRNA9523_R6	1125	1484	1069	597	785	0	+1/+1	1484	1125	1045	584	766	0	+2/+2	1489	0.0	8	1475	0.0	8
SpisGene6426	g71507	216	252	193	137	169	0	+1/+1	252	216	193	137	169	0	+1/+1	347	2e-83	3	347	2e-83	3
SpisGene6427	g71508	455	407	408	298	351	0	+2/+2	407	455	394	293	340	0	+2/+2	768	0.0	3	756	0.0	3
SpisGene6428	g71509	441	450	256	207	228	0	+1/+1	450	441	287	222	254	0	+1/+1	538	1e-131	4	575	1e-142	4
SpisGene6429	g63472	699	534	496	442	478	0	+1/+1	534	699	472	423	457	0	+1/+1	1061	0.0	1	1057	0.0	2
SpisGene6429	g71506	699	534	496	442	478	0	+1/+1	534	699	472	423	457	0	+1/+1	1061	0.0	1	1057	0.0	2
SpisGene643	g23461	1225	637	578	400	493	0	+1/+1	637	1225	549	383	469	0	+1/+1	944	0.0	4	912	0.0	5
SpisGene6430	g63473	202	119	119	114	118	0	+2/+1	119	202	119	114	118	0	+1/+2	269	7e-72	1	269	2e-72	1
SpisGene6430	g71505	202	119	119	114	118	0	+2/+1	119	202	119	114	118	0	+1/+2	269	7e-72	1	269	2e-72	1
SpisGene6431	g63474	249	251	253	144	177	0	+1/+1	251	249	253	144	177	0	+1/+1	350	5e-90	2	349	9e-90	2
SpisGene6431	g71504	249	251	253	144	177	0	+1/+1	251	249	253	144	177	0	+1/+1	350	5e-90	2	349	9e-90	2
SpisGene6432	adi2mcaRNA17223_R1	691	403	362	206	259	0	+3/+3	403	691	349	227	269	0	+3/+3	504	4e-123	6	556	3e-140	5
SpisGene6433	g63488	448	413	259	111	162	0	+1/+1	413	448	259	111	162	0	+1/+1	267	4e-42	6	267	3e-42	6
SpisGene6433	g7986	448	413	259	111	162	0	+1/+1	413	448	259	111	162	0	+1/+1	267	4e-42	6	267	3e-42	6
SpisGene6434	adi2mcaRNA21338_R1	361	304	222	153	184	0	+2/+2	304	361	245	178	206	0	+1/+1	338	9e-81	3	369	7e-96	2
SpisGene6435	g70323	462	239	239	172	203	0	+1/+1	239	462	240	147	170	0	+3/+3	446	6e-121	2	344	2e-121	2
SpisGene6436	g53242	636	952	602	471	514	0	+2/+2	952	636	574	462	503	0	+3/+3	1157	0.0	3	1171	0.0	4
SpisGene6438	g5325	884	1243	796	620	701	0	+1/+1	1243	884	794	617	701	0	+1/+1	1499	0.0	8	1520	0.0	8
SpisGene6439	g5326	320	73	73	38	52	0	+1/+1	73	320	73	38	52	0	+1/+1	92	2e-18	1	92	2e-19	1
SpisGene644	g23331	278	261	79	62	69	0	+3/+3	261	278	64	41	47	0	+2/+2	166	2e-29	3	94	8e-13	2
SpisGene6440	g5327	154	200	148	104	126	0	+1/+1	200	154	148	104	126	0	+1/+1	272	5e-73	1	272	5e-73	1
SpisGene6441	g5328	376	337	331	229	282	0	+1/+1	337	376	315	218	271	0	+1/+1	555	6e-158	1	558	2e-152	2
SpisGene6444	adi2mcaRNA17199_R0	1838	1228	853	633	746	0	+2/+1	1228	1838	858	628	739	0	+3/+1	1512	0.0	12	1508	0.0	11
SpisGene6445	g31826	764	378	282	179	213	0	+1/+1	378	764	282	179	213	0	+1/+1	417	4e-95	4	378	9e-84	4
SpisGene6447	adi2mcaRNA20852_R6	1698	764	598	325	422	0	+1/+1	764	1698	584	318	413	0	+1/+1	783	3e-169	9	768	2e-165	9
SpisGene6448	g31823	220	219	218	185	203	0	+1/+1	219	220	218	185	203	0	+1/+1	436	2e-122	1	436	2e-122	1
SpisGene6449	g31822	908	981	839	613	704	0	+1/+1	981	908	749	570	645	0	+1/+1	1484	0.0	6	1442	0.0	7
SpisGene645	g23464	2630	2137	1949	1044	1388	0	+1/+1	2137	2630	1968	1055	1401	0	+1/+1	2573	0.0	9	2670	0.0	9
SpisGene6450	g31821	409	153	141	97	113	0	+1/+1	153	409	141	97	113	0	+1/+1	234	3e-61	1	234	8e-62	1
SpisGene6451	g31820	138	208	113	55	73	0	+3/+3	208	138	78	46	57	0	+3/+3	125	5e-23	2	119	1e-20	2
SpisGene646	g23471	823	784	743	676	714	0	+2/+2	784	823	754	681	722	0	+2/+2	1621	0.0	4	1627	0.0	3
SpisGene6463	g44604	459	317	254	183	215	0	+1/+1	317	459	254	183	215	0	+1/+1	470	3e-112	4	482	4e-116	4
SpisGene6464	g44606	269	150	150	150	150	0	+2/+1	150	269	150	150	150	0	+1/+2	350	3e-96	1	349	2e-96	1
SpisGene6467	g44607	271	150	148	112	129	0	+1/+1	150	271	148	112	129	0	+1/+1	270	3e-72	1	270	1e-72	1
SpisGene6468	g44608	262	166	145	117	130	0	+1/+1	166	262	147	118	131	0	+1/+1	279	6e-75	1	281	7e-76	1
SpisGene6469	g44609	110	101	100	69	83	0	+1/+1	101	110	100	69	83	0	+1/+1	137	6e-27	2	137	3e-27	2
SpisGene647	g23476	708	548	548	515	532	0	+1/+1	548	708	548	515	532	0	+1/+1	1212	0.0	1	1210	0.0	1
SpisGene6470	g44628	525	290	280	135	190	0	+1/+1	290	525	262	123	175	0	+1/+1	331	4e-67	5	307	1e-55	6
SpisGene6473	g44434	1032	541	468	377	429	0	+3/+1	541	1032	486	392	444	0	+1/+3	959	0.0	3	992	0.0	2
SpisGene6474	adi2mcaRNA3572_R1	763	449	369	316	343	0	+1/+1	449	763	353	302	329	0	+1/+1	689	0.0	2	692	0.0	3
SpisGene6475	g34869	1296	1268	1031	630	783	0	+3/+3	1268	1296	1037	633	788	0	+3/+3	1485	0.0	5	1480	0.0	5
SpisGene6479	adi2mcaRNA4881_R1	1360	1398	1101	571	791	0	+1/+1	1398	1360	1098	574	788	0	+1/+1	1396	0.0	8	1399	0.0	10
SpisGene648	g23478	366	345	187	123	152	0	+1/+1	345	366	210	125	158	0	+1/+1	371	5e-69	7	370	7e-69	7
SpisGene6483	g44427	374	350	287	189	220	0	+3/+1	350	374	287	189	220	0	+1/+3	482	3e-129	2	482	2e-129	2
SpisGene6484	g15968	995	278	273	218	251	0	+1/+1	278	995	273	218	251	0	+1/+1	528	3e-149	1	537	2e-152	1
SpisGene6485	adi2mcaRNA9889_R0	1054	160	150	138	142	0	+3/+1	160	1054	150	138	142	0	+1/+3	343	2e-87	2	330	2e-84	2
SpisGene6485	adi2mcaRNA9889_R1	1054	160	150	138	142	0	+3/+1	160	1054	150	138	142	0	+1/+3	343	2e-87	2	330	2e-84	2
SpisGene649	g23491	623	390	183	98	127	0	+2/+1	390	623	159	87	111	0	+1/+2	284	2e-41	6	256	4e-39	5
SpisGene6494	g6677	343	197	108	54	79	0	+1/+1	197	343	108	54	79	0	+1/+1	142	3e-22	3	142	1e-22	3
SpisGene6496	g44422	265	184	122	53	82	0	+2/+1	184	265	122	53	82	0	+1/+2	137	6e-21	3	137	3e-21	3
SpisGene6497	g6679	303	340	224	128	166	0	+1/+1	340	303	224	128	166	0	+1/+1	323	8e-82	2	323	7e-82	2
SpisGene6498	adi2mcaRNA17760_R2	793	551	486	281	357	0	+1/+1	551	793	458	265	336	0	+1/+1	694	0.0	3	658	1e-176	3
SpisGene650	adi2mcaRNA25853_R5	557	278	274	261	267	0	+1/+1	278	557	274	261	267	0	+1/+1	619	9e-177	1	619	3e-177	1
SpisGene6500	g63575	356	169	166	93	126	0	+1/+1	169	356	166	93	126	0	+1/+1	244	7e-58	2	244	2e-58	2
SpisGene6505	g44416	203	273	150	129	137	0	+1/+1	273	203	159	140	145	0	+3/+3	314	8e-79	2	341	4e-81	3
SpisGene6505	g6681	203	273	151	129	138	0	+1/+1	273	203	160	140	146	0	+3/+3	314	6e-79	2	342	3e-81	3
SpisGene6506	g6682	539	384	316	263	285	0	+3/+1	384	539	321	266	289	0	+1/+3	622	1e-165	4	623	6e-172	3
SpisGene6507	g14350	1552	646	514	280	365	0	+1/+1	646	1552	515	279	363	0	+1/+1	688	7e-154	7	700	3e-164	6
SpisGene6509	adi2mcaRNA39313_R1	399	287	217	133	156	0	+1/+1	287	399	220	135	158	0	+1/+1	333	7e-86	4	337	2e-87	4
SpisGene6510	adi2mcaRNA19993_R0	4586	1936	1610	995	1279	0	+1/+1	1936	4586	1589	986	1258	0	+1/+1	2344	0.0	10	2336	0.0	9
SpisGene6511	g9398	504	472	404	318	360	0	+1/+1	472	504	404	318	360	0	+1/+1	768	0.0	2	777	0.0	2
SpisGene6512	adi2mcaRNA19996_R0	1059	441	394	308	353	0	+1/+1	441	1059	390	304	349	0	+1/+1	775	0.0	3	729	0.0	3
SpisGene6516	g19363	457	298	292	221	255	0	+1/+1	298	457	263	200	230	0	+1/+1	493	1e-132	2	445	2e-118	2
SpisGene6517	g64594	1464	1097	789	513	612	0	+3/+1	1097	1464	813	519	618	0	+1/+3	1313	0.0	9	1318	0.0	9
SpisGene6518	g21346	175	162	147	119	128	0	+2/+3	162	175	124	113	119	0	+1/+3	291	1e-72	2	278	1e-68	2
SpisGene6518	g64596	175	162	147	119	128	0	+2/+3	162	175	124	113	119	0	+1/+3	291	1e-72	2	278	1e-68	2
SpisGene6519	g21347	104	135	96	80	90	0	+1/+1	135	104	96	80	90	0	+1/+1	194	6e-50	1	170	1e-42	1
SpisGene6519	g64597	104	135	96	80	90	0	+1/+1	135	104	96	80	90	0	+1/+1	194	6e-50	1	170	1e-42	1
SpisGene6520	g21348	656	144	122	114	119	0	+3/+1	144	656	118	110	115	0	+1/+3	240	9e-57	2	229	2e-54	2
SpisGene6520	g64598	656	144	122	114	119	0	+3/+1	144	656	118	110	115	0	+1/+3	240	9e-57	2	229	2e-54	2
SpisGene6521	g40095	3996	1423	995	525	685	0	+1/+1	1423	3996	1098	557	731	0	+3/+3	1308	0.0	13	1344	0.0	16
SpisGene6523	adi2mcaRNA16431_R0	311	259	187	150	168	0	+1/+1	259	311	193	155	174	0	+1/+1	394	3e-90	4	404	3e-93	4
SpisGene6524	g44402	1739	1248	1170	990	1080	0	+1/+1	1248	1739	1191	1010	1100	0	+1/+1	2408	0.0	4	2426	0.0	5
SpisGene6525	g44403	400	553	370	284	312	0	+1/+1	553	400	370	284	312	0	+1/+1	685	0.0	3	682	0.0	3
SpisGene6527	g44404	458	338	305	226	264	0	+2/+1	338	458	312	231	270	0	+1/+2	492	2e-126	3	566	7e-149	3
SpisGene6528	g44405	982	674	614	386	464	0	+3/+3	674	982	605	439	515	0	+1/+1	886	0.0	2	1062	0.0	2
SpisGene6529	g6691	410	409	364	203	256	0	+1/+1	409	410	344	193	245	0	+1/+1	489	5e-109	6	496	2e-108	6
SpisGene653	g23495	661	746	566	316	431	0	+1/+1	746	661	560	317	430	0	+1/+1	815	0.0	6	819	0.0	6
SpisGene6532	adi2mcaRNA22454_R2	1586	1793	794	506	614	0	+1/+1	1793	1586	760	486	593	0	+1/+1	1228	0.0	10	1216	0.0	12
SpisGene6534	adi2mcaRNA28149_R0	549	481	324	257	290	0	+1/+1	481	549	326	261	292	0	+1/+1	658	5e-167	4	654	4e-173	3
SpisGene6535	g55540	743	815	691	472	578	0	+1/+1	815	743	691	472	578	0	+1/+1	1194	0.0	7	1153	0.0	7
SpisGene6536	g55541	424	225	225	190	205	0	+2/+1	225	424	225	190	205	0	+1/+2	447	3e-125	1	447	9e-126	1
SpisGene6537	g55542	264	265	262	213	246	0	+1/+1	265	264	243	195	227	0	+1/+1	499	5e-141	1	485	1e-130	2
SpisGene6538	g55543	505	468	457	329	383	0	+1/+1	468	505	439	320	372	0	+1/+1	835	0.0	1	787	0.0	2
SpisGene6539	g55544	1119	1148	1033	701	857	0	+1/+1	1148	1119	1055	712	876	0	+1/+1	1682	0.0	5	1699	0.0	4
SpisGene654	g23498	1287	1149	681	441	518	0	+2/+3	1149	1287	735	464	549	0	+2/+1	994	0.0	9	1035	0.0	13
SpisGene6540	g55545	1147	1201	1015	684	816	0	+1/+1	1201	1147	1029	692	825	0	+1/+1	1629	0.0	8	1571	0.0	9
SpisGene6541	g55547	1134	1188	975	597	760	0	+1/+1	1188	1134	965	618	778	0	+1/+1	1401	0.0	9	1470	0.0	8
SpisGene6542	g55550	512	250	185	104	135	0	+1/+1	250	512	166	93	118	0	+1/+1	242	4e-41	5	210	2e-35	4
SpisGene6543	adi2mcaRNA28136_R0	247	238	141	95	106	0	+1/+1	238	247	158	101	114	0	+1/+1	231	1e-48	3	237	4e-56	2
SpisGene6544	g55555	527	254	165	95	115	0	+2/+1	254	527	142	86	103	0	+1/+2	232	8e-47	3	213	1e-44	3
SpisGene6545	g55556	1085	1205	889	502	632	0	+1/+1	1205	1085	964	545	686	0	+1/+1	1147	0.0	9	1217	0.0	10
SpisGene6547	g55557	1112	1105	976	513	684	0	+1/+1	1105	1112	982	513	686	0	+1/+1	1225	0.0	12	1214	0.0	12
SpisGene6548	g55558	1214	1122	990	598	762	0	+1/+1	1122	1214	1050	638	811	0	+1/+1	1459	0.0	8	1454	0.0	6
SpisGene655	g23499	306	194	131	65	92	0	+1/+1	194	306	141	67	94	0	+1/+1	218	3e-25	6	219	7e-26	6
SpisGene6550	g55559	1078	1095	1003	584	754	0	+1/+2	1095	1078	1024	591	766	0	+2/+1	1311	0.0	4	1364	0.0	4
SpisGene6551	g38587	2033	992	915	652	770	0	+1/+2	992	2033	915	650	769	0	+2/+1	1560	0.0	5	1521	0.0	5
SpisGene6553	g38590	1034	430	354	268	310	0	+1/+1	430	1034	386	291	338	0	+1/+1	684	0.0	3	738	0.0	3
SpisGene6554	g38591	2341	1836	1491	1144	1310	0	+1/+1	1836	2341	1587	1190	1364	0	+1/+1	2721	0.0	11	2747	0.0	13
SpisGene6555	g38592	833	921	632	473	542	0	+3/+1	921	833	589	456	523	0	+1/+3	1116	0.0	10	1068	0.0	11
SpisGene6556	g38593	405	228	210	185	204	0	+2/+1	228	405	228	197	219	0	+1/+2	418	3e-110	2	446	2e-125	1
SpisGene6556	g40405	405	228	210	185	204	0	+2/+1	228	405	228	197	219	0	+1/+2	418	3e-110	2	446	2e-125	1
SpisGene6557	g28784	1075	591	526	463	499	0	+1/+1	591	1075	526	463	499	0	+1/+1	1122	0.0	3	1122	0.0	3
SpisGene6558	g33646	721	455	435	289	355	0	+1/+1	455	721	435	289	355	0	+1/+1	702	0.0	3	702	0.0	3
SpisGene656	g23501	613	561	339	195	252	0	+1/+1	561	613	331	200	251	0	+1/+1	502	6e-97	8	510	1e-99	8
SpisGene6560	g33645	673	634	243	137	176	0	+1/+1	634	673	221	131	163	0	+1/+1	283	9e-38	7	299	1e-42	7
SpisGene6561	adi2mcaRNA9787_R1	1000	823	576	349	439	0	+3/+3	823	1000	623	368	470	0	+2/+1	791	4e-166	11	855	0.0	11
SpisGene6562	g14901	241	152	150	89	114	0	+1/+1	152	241	150	89	114	0	+1/+1	224	3e-58	1	224	1e-58	1
SpisGene6567	g14895	3382	1314	630	343	457	0	+1/+1	1314	3382	665	358	474	0	+3/+3	806	2e-158	11	838	7e-136	15
SpisGene6568	g33633	573	289	179	115	138	0	+2/+1	289	573	188	125	148	0	+1/+2	282	1e-61	3	313	2e-71	3
SpisGene657	adi2mcaRNA2960_R0	1580	1606	1238	782	966	0	+1/+1	1606	1580	1169	705	866	0	+1/+1	1756	0.0	13	1572	0.0	14
SpisGene6570	adi2mcaRNA9776_R0	1168	755	569	347	435	0	+3/+1	755	1168	555	343	430	0	+1/+3	838	0.0	3	811	0.0	3
SpisGene6571	g33629	130	189	70	25	38	0	+1/+1	189	130	64	23	36	0	+1/+1	71	2e-12	1	67	3e-11	1
SpisGene6572	g33628	258	362	176	86	113	0	+3/+1	362	258	176	86	113	0	+1/+3	241	4e-44	4	241	4e-44	4
SpisGene6573	g33627	1034	760	730	494	613	0	+3/+1	760	1034	754	511	633	0	+1/+3	1223	0.0	3	1219	0.0	2
SpisGene6574	g33626	925	912	401	219	295	0	+3/+1	912	925	412	230	308	0	+1/+3	560	2e-129	5	579	5e-135	5
SpisGene6576	g33625	553	548	443	267	341	0	+1/+1	548	553	443	267	341	0	+1/+1	690	3e-147	9	704	1e-151	9
SpisGene6577	g33624	687	353	329	259	297	0	+1/+1	353	687	329	259	297	0	+1/+1	643	4e-169	3	643	1e-169	3
SpisGene6578	g33623	249	246	153	129	141	0	+1/+1	246	249	151	127	139	0	+1/+1	346	1e-88	4	341	2e-87	4
SpisGene6579	g33622	878	523	426	380	401	0	+2/+1	523	878	438	318	364	0	+1/+2	915	0.0	6	747	0.0	6
SpisGene658	g66035	540	410	304	208	243	0	+3/+2	410	540	304	208	243	0	+2/+3	490	3e-116	5	501	2e-119	5
SpisGene6580	g33610	3534	3645	3184	1776	2284	0	+2/+2	3645	3534	3346	1811	2349	0	+1/+1	4149	0.0	17	4156	0.0	14
SpisGene6583	g15587	512	820	239	134	168	0	+1/+1	820	512	218	129	161	0	+1/+1	304	2e-55	5	310	1e-57	5
SpisGene6584	g41246	231	233	204	129	155	0	+1/+1	233	231	204	129	155	0	+1/+1	352	2e-90	2	352	2e-90	2
SpisGene6598	g2315	725	214	157	79	109	0	+2/+1	214	725	157	79	109	0	+1/+2	199	4e-44	2	199	7e-45	2
SpisGene6599	g46028	1318	935	534	232	321	0	+1/+1	935	1318	534	232	321	0	+1/+1	489	5e-101	6	551	1e-119	6
SpisGene660	g23505	158	165	140	110	121	0	+1/+1	165	158	129	122	126	0	+1/+1	280	1e-63	3	288	1e-71	2
SpisGene6602	g57659	426	243	187	125	153	0	+3/+1	243	426	187	125	153	0	+1/+3	310	8e-78	2	310	3e-78	2
SpisGene6604	g25224	494	303	293	238	269	0	+2/+1	303	494	293	238	269	0	+1/+2	601	2e-171	1	601	8e-172	1
SpisGene6605	g25225	853	550	462	405	434	0	+2/+2	550	853	462	405	434	0	+2/+2	1029	0.0	2	1029	0.0	2
SpisGene6606	adi2mcaRNA38700_R0	570	378	367	314	342	0	+1/+1	378	570	367	314	342	0	+1/+1	774	0.0	1	774	0.0	1
SpisGene6607	g25227	384	232	219	161	194	0	+1/+1	232	384	233	173	207	0	+1/+1	406	1e-100	3	432	5e-109	3
SpisGene6608	g25228	502	525	293	205	243	0	+1/+1	525	502	287	200	236	0	+1/+1	489	9e-105	6	475	2e-112	4
SpisGene6609	g25229	778	783	750	660	701	0	+2/+2	783	778	687	624	652	0	+2/+2	1518	0.0	7	1476	0.0	6
SpisGene6610	g25231	726	494	388	294	334	0	+1/+1	494	726	370	280	319	0	+1/+1	710	0.0	3	681	0.0	4
SpisGene6611	g25232	659	550	424	310	362	0	+3/+1	550	659	424	310	362	0	+1/+3	787	0.0	1	787	0.0	1
SpisGene6612	g25233	579	541	504	487	494	0	+2/+1	541	579	483	467	473	0	+1/+2	1085	0.0	2	1045	0.0	2
SpisGene6615	g25234	929	917	804	530	653	0	+1/+1	917	929	763	514	632	0	+1/+1	1299	0.0	5	1279	0.0	7
SpisGene6616	g25235	827	577	251	168	197	0	+2/+2	577	827	227	158	185	0	+2/+2	408	3e-98	3	387	5e-92	3
SpisGene6617	g53809	1564	1431	1062	581	748	0	+1/+1	1431	1564	1056	583	749	0	+1/+1	1370	0.0	11	1328	0.0	12
SpisGene6619	g53825	3552	1386	1080	564	745	0	+1/+1	1386	3552	1084	557	742	0	+1/+1	1298	0.0	11	1328	0.0	11
SpisGene662	g23512	147	147	112	103	109	0	+1/+1	147	147	131	119	127	0	+1/+1	221	7e-58	1	293	3e-73	2
SpisGene6620	g25236	1106	636	590	419	503	0	+1/+1	636	1106	582	415	498	0	+1/+1	1020	0.0	2	1016	0.0	3
SpisGene6621	g71200	906	773	725	653	689	0	+2/+1	773	906	720	642	679	0	+2/+3	1578	0.0	2	1511	0.0	3
SpisGene6622	g71199	787	393	317	232	268	0	+2/+2	393	787	297	219	254	0	+1/+1	569	3e-143	4	542	2e-141	3
SpisGene6623	g71197	1034	746	746	678	711	0	+3/+1	746	1034	746	678	711	0	+1/+3	1556	0.0	1	1570	0.0	1
SpisGene6625	g71196	1843	1865	1696	1477	1580	0	+2/+2	1865	1843	1656	1463	1556	0	+3/+3	3522	0.0	6	3552	0.0	7
SpisGene6626	g71195	148	131	53	30	37	0	+1/+1	131	148	53	30	37	0	+1/+1	83	2e-10	2	83	1e-10	2
SpisGene6627	adi2mcaRNA20129_R0	674	616	185	107	132	0	+1/+1	616	674	185	107	132	0	+1/+1	299	1e-65	3	299	1e-65	3
SpisGene6632	g65901	1523	1469	300	182	233	0	+1/+1	1469	1523	348	198	258	0	+1/+1	432	3e-96	4	466	1e-99	5
SpisGene6633	g65902	1056	566	558	431	483	0	+2/+1	566	1056	559	431	484	0	+1/+2	1022	0.0	3	1022	0.0	3
SpisGene6635	g63194	210	271	94	61	75	0	+2/+1	271	210	110	71	88	0	+1/+2	146	9e-29	2	177	8e-33	3
SpisGene6637	g64433	597	370	331	201	255	0	+2/+1	370	597	338	199	252	0	+1/+2	518	5e-140	2	506	1e-136	2
SpisGene6638	g15801	1052	324	277	147	193	0	+2/+1	324	1052	243	131	173	0	+1/+2	359	5e-65	7	323	3e-60	6
SpisGene6639	g58634	227	279	202	155	176	0	+1/+1	279	227	188	149	167	0	+1/+1	376	4e-104	1	361	1e-99	1
SpisGene664	g55300	494	620	334	239	281	0	+1/+1	620	494	334	239	281	0	+1/+1	577	4e-164	1	578	1e-164	1
SpisGene6640	g58633	804	384	383	275	332	0	+2/+1	384	804	383	275	332	0	+1/+2	627	2e-172	2	688	0.0	2
SpisGene6641	g58630	283	423	98	60	82	0	+1/+1	423	283	98	60	82	0	+1/+1	150	5e-29	2	150	8e-29	2
SpisGene6642	g58629	676	368	300	188	225	0	+1/+1	368	676	283	172	211	0	+1/+1	457	2e-99	6	420	5e-89	6
SpisGene6643	g58627	898	446	388	305	345	0	+1/+1	446	898	408	314	359	0	+1/+1	768	0.0	3	754	0.0	4
SpisGene6645	g58625	875	809	411	270	334	0	+2/+2	809	875	437	279	349	0	+2/+2	681	6e-153	7	699	6e-167	6
SpisGene6646	g58623	529	553	415	243	311	0	+1/+1	553	529	485	266	343	0	+1/+1	616	4e-159	6	651	5e-157	6
SpisGene6647	g58624	715	508	371	232	285	0	+1/+1	508	715	350	220	269	0	+1/+1	543	4e-126	5	530	2e-116	6
SpisGene6648	g58622	585	693	565	496	542	0	+1/+1	693	585	550	482	528	0	+1/+1	1251	0.0	2	1222	0.0	2
SpisGene6649	g58619	218	207	200	152	182	0	+1/+1	207	218	200	152	182	0	+1/+1	404	1e-112	1	404	8e-113	1
SpisGene665	g23511	965	512	471	311	385	0	+1/+1	512	965	494	329	406	0	+1/+1	788	0.0	2	798	0.0	1
SpisGene6651	g30035	114	115	110	83	95	0	+1/+1	115	114	110	83	95	0	+1/+1	215	3e-56	1	215	2e-56	1
SpisGene6651	g58618	114	115	110	83	95	0	+1/+1	115	114	110	83	95	0	+1/+1	215	3e-56	1	215	2e-56	1
SpisGene6653	g30036	879	406	339	217	279	0	+2/+1	406	879	367	230	295	0	+1/+2	559	4e-137	4	582	1e-153	3
SpisGene6655	adi2mcaRNA22212_R0	1575	1204	942	845	894	0	+1/+2	1204	1575	949	846	897	0	+2/+1	2044	0.0	5	2044	0.0	5
SpisGene6659	g30047	177	182	163	155	162	0	+1/+1	182	177	164	156	163	0	+1/+1	364	2e-94	2	367	3e-95	2
SpisGene6660	g30048	784	444	386	305	345	0	+1/+1	444	784	401	315	356	0	+1/+1	733	0.0	2	729	0.0	1
SpisGene6663	g30050	751	407	365	247	302	0	+1/+1	407	751	355	248	300	0	+1/+1	582	3e-136	6	606	7e-144	6
SpisGene6664	g30051	1516	910	810	593	695	0	+3/+3	910	1516	815	599	702	0	+3/+3	1425	0.0	8	1411	0.0	7
SpisGene6665	g30052	1202	573	547	464	501	0	+1/+2	573	1202	543	433	474	0	+2/+1	1021	0.0	7	955	0.0	7
SpisGene6666	g30053	421	296	291	225	256	0	+3/+1	296	421	277	222	252	0	+1/+3	574	2e-163	1	572	4e-163	1
SpisGene669	g23509	383	382	329	224	273	0	+1/+1	382	383	339	226	271	0	+1/+1	574	6e-156	2	568	3e-155	2
SpisGene6690	g1780	386	351	236	113	160	0	+1/+1	351	386	236	113	160	0	+1/+1	300	8e-51	6	277	2e-44	6
SpisGene6691	adi2mcaRNA14923_R0	1254	972	849	535	671	0	+1/+1	972	1254	891	557	700	0	+3/+3	1293	0.0	8	1373	0.0	8
SpisGene6692	g42656	1450	1093	944	671	810	0	+2/+1	1093	1450	994	679	834	0	+1/+2	1680	0.0	6	1631	0.0	4
SpisGene6693	g42660	667	1151	622	561	591	0	+1/+1	1151	667	642	578	611	0	+1/+1	1346	0.0	3	1325	0.0	2
SpisGene6694	g67315	2756	1046	488	396	443	0	+3/+3	1046	2756	470	387	432	0	+3/+3	918	0.0	3	898	0.0	3
SpisGene6695	g12570	947	449	211	111	156	0	+1/+1	449	947	216	112	158	0	+2/+2	278	2e-59	3	261	6e-55	3
SpisGene6696	g12571	726	518	515	442	472	0	+2/+1	518	726	515	442	472	0	+1/+2	1066	0.0	2	1066	0.0	2
SpisGene6696	g55196	726	518	515	442	472	0	+2/+1	518	726	515	442	472	0	+1/+2	1066	0.0	2	1066	0.0	2
SpisGene6697	g12572	182	144	150	142	147	0	+1/+1	144	182	150	142	147	0	+1/+1	341	1e-87	2	341	5e-88	2
SpisGene6697	g55197	182	144	150	142	147	0	+1/+1	144	182	150	142	147	0	+1/+1	341	1e-87	2	341	5e-88	2
SpisGene6698	g55200	1014	662	620	511	559	0	+1/+1	662	1014	602	500	543	0	+1/+1	1220	0.0	4	1201	0.0	5
SpisGene67	g38699	2302	2363	1965	1397	1629	0	+3/+3	2363	2302	2012	1410	1652	0	+3/+3	3379	0.0	17	3395	0.0	18
SpisGene670	g23508	838	948	498	272	369	0	+1/+1	948	838	530	274	380	0	+3/+3	619	4e-129	8	609	5e-126	8
SpisGene6703	adi2mcaRNA27781_R0	894	669	469	381	432	0	+1/+1	669	894	442	383	422	0	+1/+1	900	0.0	3	898	0.0	3
SpisGene6705	adi2mcaRNA35906_R0	155	283	103	96	99	0	+1/+1	283	155	100	94	97	0	+1/+1	229	7e-54	2	223	5e-52	2
SpisGene6706	g29723	519	850	256	204	230	0	+1/+1	850	519	256	204	230	0	+1/+1	504	3e-127	3	507	4e-128	3
